0.19	0.00840071	0.0125155	0.0144253	0.0172028	0.0265059	0.0207406	0.016102567	0.0257086	0.0263545
0.2	0.00908496	0.0113481	0.0136677	0.0161094	0.0219589	0.0263568	0.016781767	0.0253391	0.0279813
0.21	0.00833583	0.0112326	0.0144933	0.0161059	0.01996	0.024466	0.017460967	0.0257255	0.0272051
0.22	0.00817261	0.0115014	0.0141927	0.0151916	0.0189008	0.0215448	0.018140167	0.0318422	0.027004
0.23	0.00882485	0.0109206	0.014237	0.0147159	0.0188545	0.0204284	0.018819367	0.039661	0.0274854
0.24	0.00947251	0.0109985	0.0148714	0.0154691	0.0181485	0.0207406	0.019498567	0.0300279	0.0263431
0.25	0.00889583	0.0110135	0.0141638	0.0169707	0.0193961	0.0207716	0.019561	0.0276858	0.0400604
0.26	0.00963749	0.0115397	0.0154639	0.0157131	0.0175618	0.019561	0.0220905	0.0296353	0.0295684
0.27	0.0111949	0.0121427	0.0137877	0.0168634	0.0173807	0.0196824	0.0209194	0.0271777	0.030253
0.28	0.0395439	0.0136324	0.0167659	0.0174729	0.017354	0.0192152	0.0226555	0.0269194	0.0267067
0.29	0.311613	0.0209428	0.0669239	0.0190342	0.0174233	0.0191186	0.0224212	0.0252544	0.0306091
0.3	0.481018	0.234862	0.336246	0.100142	0.0170471	0.0187671	0.0220905	0.0276063	0.0289592
0.31	0.551198	0.368136	0.46535	0.357924	0.0174645	0.0188251	0.0209194	0.0289644	0.0286365
0.32	0.547685	0.485091	0.478592	0.43278	0.022455	0.019958	0.0226555	0.0243276	0.0267525
0.33	0.578154	0.53887	0.479577	0.440269	0.123542	0.0233331	0.0214344	0.0263845	0.0269297
0.34	0.60383	0.565002	0.514298	0.453109	0.322982	0.1106	0.021445	0.0246161	0.0282209
0.35	0.620237	0.580878	0.533637	0.481503	0.389832	0.295134	0.0243498	0.0256753	0.0286913
0.36	0.636215	0.596218	0.548795	0.498543	0.415979	0.348885	0.106275	0.0269073	0.0274851
0.37	0.645157	0.605632	0.560984	0.510451	0.426625	0.366777	0.269561	0.0240801	0.0266682
0.38	0.653785	0.613356	0.5679	0.519383	0.441674	0.38143	0.308248	0.0655686	0.0276846
0.39	0.660213	0.624381	0.576153	0.529955	0.443596	0.392445	0.329479	0.221217	0.0297315
0.4	0.66711	0.630247	0.584553	0.535548	0.453355	0.401149	0.334356	0.261986	0.0357074
0.41	0.674519	0.636434	0.589439	0.541531	0.459832	0.407985	0.343993	0.283294	0.157913
0.42	0.679573	0.639891	0.59603	0.548265	0.466173	0.415544	0.352565	0.291625	0.188724
0.43	0.685112	0.645018	0.601503	0.553443	0.472782	0.420516	0.357317	0.296539	0.181141
0.44	0.688607	0.65037	0.606452	0.559119	0.478206	0.426783	0.362504	0.30766	0.198398
0.45	0.691924	0.65443	0.610231	0.562746	0.482113	0.429468	0.369564	0.314063	0.212471
0.46	0.695336	0.6568	0.613662	0.567387	0.486328	0.436401	0.37601	0.318401	0.206728
0.47	0.698503	0.660086	0.617119	0.570032	0.490998	0.438985	0.377449	0.321529	0.21125
0.48	0.700372	0.663597	0.61986	0.573961	0.497728	0.443562	0.382141	0.326387	0.224727
0.49	0.703206	0.666149	0.623267	0.577363	0.49973	0.448077	0.387575	0.327678	0.227119
0.5	0.705708	0.669508	0.626143	0.580003	0.503911	0.451974	0.389905	0.333191	0.232541
0.51	0.708386	0.672053	0.629015	0.582345	0.508039	0.45595	0.393348	0.334518	0.234913
0.52	0.711188	0.67388	0.630576	0.584646	0.512342	0.459351	0.398232	0.338142	0.237999
0.53	0.713078	0.676292	0.633853	0.587843	0.516089	0.46332	0.401642	0.340563	0.236915
0.54	0.716053	0.678417	0.636355	0.590939	0.519008	0.466932	0.405206	0.344507	0.242509
0.55	0.718786	0.680912	0.638541	0.592988	0.524089	0.471592	0.408553	0.345611	0.242993
0.56	0.719992	0.682571	0.641057	0.595869	0.527746	0.474899	0.413205	0.348716	0.246247
0.57	0.722221	0.685066	0.64412	0.598134	0.531276	0.479007	0.416301	0.352373	0.251146
0.58	0.72472	0.687531	0.646298	0.601666	0.536698	0.483581	0.419743	0.354319	0.251172
0.59	0.727762	0.690156	0.648617	0.603547	0.540298	0.488578	0.42475	0.356134	0.257658
0.6	0.729635	0.692937	0.651711	0.606782	0.546263	0.495546	0.431656	0.361268	0.255654
0.61	0.734178	0.695999	0.655308	0.609927	0.552604	0.50166	0.440034	0.369001	0.264762
0.62	0.740439	0.699403	0.657442	0.614158	0.561755	0.512172	0.449242	0.375066	0.271111
0.63	0.739212	0.70332	0.667905	0.626872	0.575908	0.526482	0.460352	0.383435	0.280639
0.64	0.753664	0.721986	0.688744	0.646704	0.595727	0.542853	0.473072	0.393526	0.284232
0.65	0.780998	0.744632	0.706151	0.661036	0.607878	0.552781	0.482067	0.40484	0.289484
0.66	0.795298	0.757511	0.717011	0.670675	0.616861	0.55987	0.488627	0.40484	0.2933
0.67	0.805953	0.767394	0.726114	0.678617	0.623629	0.566106	0.493111	0.409368	0.295762
0.68	0.814803	0.775658	0.733389	0.68548	0.629851	0.571012	0.498123	0.413199	0.298049
0.69	0.82233	0.782662	0.739988	0.691338	0.635077	0.575999	0.502298	0.418814	0.300297
0.7	0.828854	0.789027	0.745647	0.696612	0.639939	0.580015	0.5058	0.418814	0.302672
0.71	0.834702	0.794444	0.750921	0.701231	0.64439	0.583677	0.509447	0.421728	0.305202
0.72	0.840073	0.799402	0.755612	0.705637	0.648363	0.587356	0.512525	0.424794	0.307394
0.73	0.844833	0.803991	0.759866	0.709645	0.652052	0.590576	0.51529	0.426853	0.309261
0.74	0.849137	0.808199	0.763712	0.713219	0.655242	0.59371	0.518309	0.428863	0.310446
0.75	0.853184	0.812028	0.767525	0.716503	0.658409	0.596426	0.520059	0.430853	0.31146
0.76	0.856892	0.815722	0.770848	0.719728	0.661507	0.598925	0.522846	0.433449	0.313208
0.77	0.860381	0.819095	0.774014	0.722773	0.664309	0.601326	0.525201	0.435317	0.315533
0.78	0.863501	0.822128	0.776895	0.72533	0.666885	0.60377	0.5278	0.436865	0.316169
0.79	0.866449	0.825213	0.779751	0.727955	0.669275	0.606078	0.529345	0.438835	0.317592
0.8	0.869321	0.827859	0.782262	0.730423	0.671524	0.608389	0.531253	0.440403	0.319368
0.81	0.871968	0.830599	0.784616	0.732677	0.673943	0.610088	0.533023	0.442012	0.319811
0.82	0.874454	0.83301	0.78704	0.734844	0.67596	0.612103	0.534798	0.443739	0.320988
0.83	0.876803	0.835324	0.789157	0.736849	0.678062	0.613819	0.536543	0.445221	0.321615
0.84	0.879031	0.837535	0.79123	0.738866	0.679782	0.615489	0.538072	0.446912	0.32286
0.85	0.881213	0.839623	0.793235	0.740745	0.681734	0.617563	0.539836	0.447668	0.323474
0.86	0.883287	0.841851	0.794978	0.742347	0.683775	0.619057	0.54149	0.449234	0.324203
0.87	0.885248	0.843695	0.796696	0.744131	0.68517	0.620551	0.542549	0.450398	0.326308
0.88	0.887195	0.845604	0.798461	0.745888	0.686869	0.621985	0.54434	0.451447	0.326765
0.89	0.889004	0.84741	0.80004	0.747346	0.688594	0.623291	0.545637	0.452757	0.328018
0.9	0.890713	0.84936	0.801695	0.748904	0.689958	0.624777	0.546873	0.454278	0.328793
0.91	0.892417	0.851088	0.803168	0.750351	0.691475	0.626105	0.547831	0.454744	0.33058
0.92	0.894001	0.852752	0.804615	0.751608	0.693153	0.62732	0.549203	0.456742	0.331284
0.93	0.895561	0.854379	0.806029	0.753035	0.694373	0.628579	0.550651	0.457512	0.33094
0.94	0.897219	0.85589	0.807621	0.754231	0.695909	0.62956	0.55197	0.458156	0.331863
0.95	0.898669	0.857432	0.808817	0.755587	0.696747	0.630785	0.553013	0.459258	0.333683
0.96	0.900077	0.85901	0.810244	0.756872	0.698332	0.632202	0.554667	0.460097	0.333185
0.97	0.901334	0.860374	0.811417	0.758179	0.69963	0.632832	0.555327	0.461617	0.334042
0.98	0.902621	0.861787	0.812738	0.759282	0.700517	0.634278	0.556552	0.462172	0.334406
0.99	0.904028	0.863185	0.813942	0.760542	0.701809	0.635308	0.557344	0.463018	0.33482
1	0.905129	0.864509	0.814939	0.761844	0.702847	0.636341	0.558656	0.464359	0.337268
1.01	0.906412	0.865749	0.816165	0.762788	0.70415	0.637318	0.559306	0.465174	0.337133
1.02	0.907553	0.866973	0.817342	0.763851	0.705085	0.638666	0.561002	0.466226	0.338369
1.03	0.908809	0.868062	0.818366	0.764919	0.706196	0.63924	0.561253	0.466532	0.338172
1.04	0.909808	0.869324	0.819427	0.765994	0.707177	0.640129	0.56255	0.46798	0.339731
1.05	0.910926	0.870245	0.820702	0.767262	0.708397	0.641224	0.563218	0.468563	0.340765
1.06	0.911893	0.871302	0.821657	0.768018	0.709412	0.642109	0.564125	0.470226	0.340473
1.07	0.912898	0.872234	0.822576	0.769301	0.710423	0.643172	0.565243	0.470458	0.341414
1.08	0.914025	0.873252	0.823482	0.770193	0.711368	0.643824	0.565463	0.471209	0.341882
1.09	0.914926	0.874424	0.824364	0.771107	0.712499	0.644913	0.567407	0.472408	0.343131
1.1	0.915872	0.875231	0.825366	0.771978	0.713288	0.645625	0.567656	0.473038	0.343988
1.11	0.916766	0.876006	0.826322	0.77273	0.714261	0.646803	0.568871	0.473485	0.344731
1.12	0.917637	0.87694	0.827034	0.773932	0.715428	0.647443	0.569492	0.474966	0.345036
1.13	0.918605	0.87783	0.82805	0.774729	0.716295	0.648411	0.570318	0.475332	0.346487
1.14	0.919407	0.87854	0.828959	0.775652	0.717027	0.649639	0.571031	0.47557	0.346816
1.15	0.920225	0.879561	0.829844	0.776395	0.718041	0.65027	0.572132	0.476544	0.347346
1.16	0.921071	0.88017	0.830437	0.777274	0.718865	0.650985	0.572954	0.477941	0.347261
1.17	0.922014	0.880904	0.831507	0.778082	0.719586	0.651995	0.573806	0.477948	0.348246
1.18	0.922919	0.88169	0.832088	0.779067	0.720595	0.652787	0.57446	0.479331	0.348686
1.19	0.923618	0.882349	0.832968	0.779803	0.721763	0.653887	0.575983	0.479368	0.348853
1.2	0.924429	0.883208	0.833705	0.780706	0.722257	0.654566	0.576278	0.480997	0.350815
1.21	0.925202	0.883624	0.834382	0.781672	0.723514	0.655945	0.577079	0.481524	0.350145
1.22	0.92607	0.884608	0.835073	0.782065	0.723849	0.65625	0.577265	0.481873	0.350552
1.23	0.926826	0.885278	0.835759	0.782803	0.724853	0.65717	0.578888	0.483265	0.352781
1.24	0.927587	0.885831	0.836864	0.783788	0.726052	0.658008	0.5795	0.483475	0.352947
1.25	0.928355	0.886449	0.836925	0.784585	0.726218	0.658933	0.580459	0.484673	0.354028
1.26	0.929094	0.886983	0.838039	0.784956	0.727441	0.659848	0.581105	0.485595	0.353957
1.27	0.929867	0.887828	0.838564	0.786091	0.728089	0.66072	0.582286	0.485361	0.354447
1.28	0.930503	0.888376	0.839403	0.787102	0.728657	0.661755	0.583625	0.486759	0.3544
1.29	0.931297	0.889029	0.84	0.78748	0.729698	0.66249	0.583631	0.487506	0.355312
1.3	0.931971	0.88957	0.840322	0.788291	0.73039	0.663589	0.58529	0.488079	0.356608
1.31	0.932625	0.890182	0.841261	0.789031	0.731152	0.663738	0.585483	0.489103	0.357563
1.32	0.933272	0.890729	0.841889	0.789918	0.731667	0.664972	0.585988	0.489631	0.358146
1.33	0.933972	0.891153	0.84267	0.790292	0.732738	0.665636	0.587302	0.490427	0.358858
1.34	0.934613	0.891834	0.843114	0.790908	0.733136	0.666366	0.588049	0.490676	0.359087
1.35	0.935153	0.892391	0.843611	0.792005	0.734225	0.667676	0.588957	0.49233	0.359462
1.36	0.935778	0.892991	0.844443	0.792556	0.735267	0.668332	0.58942	0.492434	0.360942
1.37	0.936414	0.893493	0.844959	0.79321	0.735585	0.669313	0.5904	0.49375	0.361313
1.38	0.937055	0.893843	0.845633	0.793961	0.736392	0.670053	0.591391	0.494273	0.361043
1.39	0.937676	0.894467	0.846256	0.794743	0.736695	0.671127	0.592255	0.494879	0.362406
1.4	0.93816	0.895111	0.847154	0.795232	0.737849	0.6716	0.59317	0.4962	0.362224
1.41	0.938698	0.895536	0.847401	0.795956	0.738619	0.672106	0.593594	0.496461	0.364079
1.42	0.939216	0.895921	0.84798	0.796602	0.739321	0.673305	0.594518	0.497887	0.364048
1.43	0.939709	0.896457	0.848846	0.797364	0.740731	0.674526	0.595604	0.498568	0.364803
1.44	0.940104	0.897087	0.849112	0.798089	0.74056	0.675202	0.59641	0.498866	0.364492
1.45	0.940643	0.897564	0.849809	0.79858	0.741137	0.676215	0.597142	0.498935	0.366242
1.46	0.941104	0.897893	0.850319	0.799573	0.742319	0.67731	0.598846	0.500787	0.36632
1.47	0.941427	0.898364	0.850646	0.800071	0.742849	0.678015	0.599272	0.50163	0.367568
1.48	0.941827	0.898978	0.851684	0.800699	0.743897	0.678954	0.600009	0.502256	0.367778
1.49	0.942269	0.899394	0.852046	0.801134	0.744165	0.679589	0.600609	0.504053	0.369218
1.5	0.942741	0.899711	0.852501	0.802163	0.745453	0.681001	0.602273	0.504379	0.369373
1.51	0.943046	0.900274	0.853021	0.802615	0.7459	0.681394	0.602473	0.505362	0.370328
1.52	0.943467	0.900619	0.853554	0.803151	0.746259	0.682464	0.60441	0.506228	0.370218
1.53	0.943858	0.90115	0.854099	0.803899	0.747382	0.683253	0.604473	0.507414	0.371023
1.54	0.94431	0.901476	0.854553	0.804496	0.747702	0.683904	0.60574	0.507601	0.372046
1.55	0.944565	0.901905	0.855141	0.805324	0.748372	0.685261	0.606216	0.509223	0.372063
1.56	0.944991	0.902393	0.855805	0.806185	0.749223	0.685505	0.607185	0.510143	0.373011
1.57	0.945249	0.902738	0.856429	0.806654	0.750085	0.686231	0.608319	0.51095	0.374651
1.58	0.945671	0.903225	0.856957	0.807242	0.750558	0.687466	0.609196	0.512269	0.375197
1.59	0.945964	0.903585	0.85741	0.808093	0.751764	0.687354	0.610054	0.512721	0.375236
1.6	0.946269	0.903874	0.857982	0.808512	0.752097	0.688834	0.610624	0.513596	0.377076
1.61	0.946629	0.904304	0.858652	0.809432	0.752918	0.690063	0.61117	0.514807	0.377351
1.62	0.946849	0.904653	0.859022	0.809856	0.753544	0.690556	0.612317	0.515667	0.378401
1.63	0.947235	0.905185	0.859444	0.810467	0.754099	0.691679	0.613584	0.516807	0.37913
1.64	0.947521	0.905481	0.860074	0.8113	0.754995	0.692649	0.614693	0.518145	0.379972
1.65	0.947826	0.905849	0.860536	0.811785	0.755512	0.693824	0.615066	0.519337	0.381021
1.66	0.9481	0.906252	0.861374	0.812576	0.756517	0.693782	0.617331	0.519899	0.381671
1.67	0.948359	0.906686	0.862054	0.813035	0.757444	0.694905	0.617177	0.521275	0.383929
1.68	0.948631	0.906967	0.862397	0.813943	0.757997	0.696274	0.618409	0.521977	0.384045
1.69	0.948883	0.90754	0.863005	0.814735	0.758714	0.696695	0.620242	0.522912	0.38505
1.7	0.949174	0.907822	0.863466	0.815164	0.759289	0.697702	0.620836	0.52408	0.386074
1.71	0.949465	0.908235	0.86419	0.815894	0.76001	0.698593	0.621646	0.525254	0.386759
1.72	0.949737	0.90868	0.864483	0.816634	0.761017	0.699753	0.622678	0.526398	0.388596
1.73	0.949988	0.909063	0.86509	0.817195	0.761673	0.700005	0.623035	0.527643	0.388533
1.74	0.950253	0.909327	0.865703	0.817816	0.76254	0.701508	0.625335	0.529443	0.390616
1.75	0.950474	0.909709	0.866218	0.818336	0.763623	0.701945	0.625389	0.530622	0.391082
1.76	0.95072	0.910074	0.866592	0.819284	0.764576	0.703054	0.626347	0.5319	0.39351
1.77	0.950985	0.910592	0.867223	0.819757	0.765043	0.704247	0.627769	0.532663	0.392891
1.78	0.951255	0.910949	0.867873	0.820481	0.765801	0.704748	0.628997	0.533838	0.394851
1.79	0.951525	0.911227	0.868428	0.821137	0.766334	0.706656	0.630586	0.535602	0.396699
1.8	0.951729	0.911623	0.868741	0.821728	0.766959	0.706544	0.630656	0.537018	0.395898
1.81	0.951922	0.911986	0.869629	0.822613	0.767894	0.708166	0.632453	0.536982	0.398001
1.82	0.952181	0.912289	0.869958	0.823194	0.769227	0.708515	0.633112	0.538414	0.398033
1.83	0.95246	0.912576	0.870545	0.823909	0.769897	0.709846	0.634742	0.540733	0.400488
1.84	0.952635	0.91314	0.871263	0.824585	0.770996	0.71048	0.635586	0.542256	0.401315
1.85	0.95287	0.913436	0.871946	0.825791	0.771597	0.711808	0.636235	0.543515	0.402225
1.86	0.953149	0.913904	0.872119	0.825491	0.772267	0.712764	0.638015	0.544676	0.405783
1.87	0.953285	0.914052	0.872873	0.82652	0.773484	0.713328	0.639812	0.545319	0.404739
1.88	0.953438	0.914601	0.873715	0.827175	0.774231	0.714679	0.640714	0.548231	0.409096
1.89	0.953728	0.914979	0.873798	0.828453	0.77476	0.716573	0.64181	0.549017	0.409304
1.9	0.953954	0.91533	0.874321	0.829651	0.77592	0.717107	0.643625	0.551002	0.411383
1.91	0.954064	0.9157	0.874798	0.830069	0.776864	0.71839	0.644463	0.552714	0.412525
1.92	0.954321	0.915931	0.875351	0.830717	0.777631	0.719679	0.646777	0.554271	0.416023
1.93	0.954427	0.916435	0.87611	0.83187	0.778566	0.720135	0.648395	0.557541	0.414137
1.94	0.954705	0.916758	0.876456	0.832692	0.779963	0.721652	0.649608	0.559601	0.419078
1.95	0.954875	0.917044	0.876972	0.833301	0.780503	0.723092	0.651746	0.562261	0.423883
1.96	0.955042	0.917504	0.878112	0.834017	0.781773	0.72416	0.652825	0.569274	0.424403
1.97	0.95528	0.917787	0.880054	0.834479	0.783033	0.725538	0.654062	0.567766	0.426207
1.98	0.955456	0.918094	0.880801	0.835065	0.784016	0.727013	0.656561	0.567692	0.432026
1.99	0.955562	0.918407	0.880881	0.835754	0.785284	0.729388	0.658889	0.57105	0.520604
2	0.955749	0.918744	0.881238	0.83615	0.785791	0.729978	0.661408	0.576844	0.530015
2.01	0.955771	0.919275	0.882004	0.837339	0.786664	0.730745	0.664324	0.592837	0.609781
2.02	0.955951	0.919671	0.882592	0.837785	0.786995	0.7345	0.6683	0.61202	0.581452
2.03	0.956223	0.920189	0.883221	0.839125	0.789907	0.735372	0.675475	0.630023	0.622746
2.04	0.956553	0.920486	0.883583	0.839077	0.790913	0.738854	0.675188	0.631105	0.614086
2.05	0.95669	0.920517	0.884025	0.839372	0.791543	0.739772	0.676736	0.644134	0.612297
2.06	0.956921	0.921022	0.884194	0.840944	0.792739	0.741749	0.684232	0.670802	0.637621
2.07	0.957161	0.921562	0.885368	0.841403	0.794052	0.744632	0.694824	0.671504	0.638418
2.08	0.957229	0.922048	0.884899	0.842446	0.797053	0.747921	0.706798	0.694094	0.586131
2.09	0.957559	0.922413	0.885933	0.842334	0.800141	0.752939	0.717043	0.70694	0.603846
2.1	0.957749	0.923002	0.886396	0.843748	0.799336	0.75668	0.729313	0.705736	0.600176
2.11	0.95803	0.923564	0.887294	0.844414	0.804203	0.770668	0.728009	0.699423	0.628386
2.12	0.958484	0.92397	0.887816	0.845095	0.80662	0.767005	0.733849	0.711725	0.631466
2.13	0.958738	0.92459	0.886863	0.845735	0.809677	0.779719	0.739783	0.709982	0.638908
2.14	0.959106	0.925202	0.886188	0.844804	0.809475	0.776745	0.743385	0.71849	0.648263
2.15	0.959373	0.925856	0.886302	0.84546	0.81164	0.789592	0.761549	0.718378	0.733628
2.16	0.959637	0.926418	0.886802	0.845471	0.813601	0.792569	0.757605	0.752344	0.974201
2.17	0.960032	0.92702	0.886976	0.84646	0.81125	0.799319	0.77274	0.972861	0.975093
2.18	0.960222	0.927719	0.887517	0.847637	0.811828	0.79723	0.815249	0.973884	0.975887
2.19	0.960689	0.9285	0.887853	0.84784	0.812308	0.793309	0.972646	0.974758	0.976614
2.2	0.961195	0.929076	0.888205	0.84901	0.811568	0.838011	0.973645	0.975549	0.977288
2.21	0.961601	0.929735	0.888797	0.849278	0.812821	0.972774	0.97452	0.976277	0.977918
2.22	0.962178	0.930289	0.889796	0.849619	0.848388	0.973768	0.975316	0.976956	0.97851
2.23	0.962569	0.930971	0.890606	0.849775	0.973544	0.974642	0.976051	0.977592	0.979069
2.24	0.963088	0.931628	0.891492	0.889488	0.97451	0.975437	0.976737	0.978191	0.979598
2.25	0.963541	0.932179	0.892539	0.975048	0.975361	0.976171	0.97738	0.978757	0.980101
2.26	0.964088	0.932904	0.914819	0.975962	0.976135	0.976856	0.977986	0.979295	0.98058
2.27	0.964649	0.933273	0.977441	0.976767	0.976849	0.977498	0.978559	0.979806	0.981038
2.28	0.965183	0.960424	0.978264	0.977496	0.977514	0.978102	0.979103	0.980293	0.981475
2.29	0.968934	0.98088	0.978987	0.978168	0.978137	0.978674	0.97962	0.980758	0.981893
2.3	0.984972	0.981562	0.97964	0.978793	0.978724	0.979217	0.980113	0.981202	0.982294
2.31	0.985559	0.982157	0.980241	0.979378	0.979279	0.979732	0.980584	0.981628	0.982679
2.32	0.986025	0.982694	0.980798	0.979928	0.979804	0.980224	0.981035	0.982037	0.983049
2.33	0.986429	0.983185	0.981318	0.980447	0.980304	0.980693	0.981466	0.982429	0.983405
2.34	0.986791	0.983639	0.981806	0.980938	0.98078	0.981142	0.98188	0.982806	0.983748
2.35	0.98712	0.984063	0.982267	0.981405	0.981234	0.981572	0.982278	0.983169	0.984078
2.36	0.987424	0.984459	0.982702	0.98185	0.981668	0.981984	0.98266	0.983519	0.984397
2.37	0.987707	0.984832	0.983115	0.982274	0.982084	0.982379	0.983027	0.983855	0.984704
2.38	0.987971	0.985185	0.983509	0.982679	0.982483	0.98276	0.983381	0.98418	0.985001
2.39	0.98822	0.985519	0.983883	0.983066	0.982865	0.983126	0.983722	0.984494	0.985288
2.4	0.988456	0.985837	0.984241	0.983437	0.983233	0.983478	0.984052	0.984797	0.985566
2.41	0.988679	0.986139	0.984583	0.983794	0.983586	0.983817	0.984369	0.98509	0.985835
2.42	0.988891	0.986428	0.984911	0.984136	0.983927	0.984145	0.984676	0.985373	0.986095
2.43	0.989093	0.986704	0.985225	0.984465	0.984255	0.984461	0.984973	0.985647	0.986347
2.44	0.989287	0.986969	0.985527	0.984782	0.984571	0.984766	0.98526	0.985912	0.986591
2.45	0.989472	0.987223	0.985817	0.985087	0.984876	0.985061	0.985538	0.986169	0.986827
2.46	0.98965	0.987466	0.986097	0.985382	0.985171	0.985347	0.985806	0.986419	0.987057
2.47	0.989821	0.987701	0.986366	0.985666	0.985456	0.985623	0.986067	0.98666	0.98728
2.48	0.989986	0.987926	0.986625	0.98594	0.985732	0.98589	0.986319	0.986895	0.987496
2.49	0.990144	0.988144	0.986876	0.986205	0.985998	0.986149	0.986564	0.987122	0.987707
2.5	0.990297	0.988354	0.987118	0.986461	0.986256	0.9864	0.986802	0.987343	0.987911
2.51	0.990445	0.988556	0.987352	0.986709	0.986506	0.986643	0.987032	0.987558	0.98811
2.52	0.990588	0.988752	0.987578	0.986949	0.986749	0.986879	0.987256	0.987766	0.988303
2.53	0.990727	0.988941	0.987797	0.987182	0.986984	0.987108	0.987473	0.987969	0.98849
2.54	0.990861	0.989124	0.988008	0.987407	0.987212	0.987331	0.987684	0.988166	0.988673
2.55	0.990991	0.989302	0.988214	0.987626	0.987433	0.987547	0.987889	0.988358	0.988851
2.56	0.991118	0.989474	0.988413	0.987838	0.987648	0.987757	0.988089	0.988544	0.989024
2.57	0.99124	0.989641	0.988606	0.988044	0.987856	0.987961	0.988283	0.988726	0.989193
2.58	0.991359	0.989802	0.988793	0.988244	0.988059	0.988159	0.988472	0.988903	0.989358
2.59	0.991475	0.98996	0.988975	0.988438	0.988256	0.988352	0.988656	0.989075	0.989518
2.6	0.991588	0.990112	0.989152	0.988627	0.988447	0.98854	0.988835	0.989242	0.989674
2.61	0.991698	0.99026	0.989324	0.98881	0.988634	0.988722	0.989009	0.989406	0.989826
2.62	0.991805	0.990405	0.989491	0.988988	0.988815	0.9889	0.989179	0.989565	0.989975
2.63	0.991909	0.990545	0.989653	0.989162	0.988992	0.989073	0.989344	0.989721	0.99012
2.64	0.992011	0.990681	0.989811	0.989331	0.989163	0.989242	0.989506	0.989872	0.990261
2.65	0.99211	0.990814	0.989965	0.989495	0.989331	0.989407	0.989663	0.99002	0.990399
2.66	0.992206	0.990944	0.990114	0.989656	0.989494	0.989567	0.989816	0.990164	0.990534
2.67	0.992301	0.99107	0.99026	0.989812	0.989653	0.989723	0.989966	0.990305	0.990665
2.68	0.992393	0.991193	0.990402	0.989964	0.989808	0.989876	0.990112	0.990442	0.990794
2.69	0.992483	0.991313	0.990541	0.990112	0.989959	0.990024	0.990254	0.990577	0.99092
2.7	0.992571	0.991429	0.990676	0.990256	0.990106	0.990169	0.990393	0.990708	0.991042
2.71	0.992657	0.991543	0.990807	0.990397	0.99025	0.990311	0.990529	0.990836	0.991162
2.72	0.992741	0.991655	0.990936	0.990535	0.99039	0.990449	0.990662	0.990961	0.99128
2.73	0.992824	0.991763	0.991061	0.990669	0.990527	0.990584	0.990791	0.991083	0.991394
2.74	0.992904	0.99187	0.991184	0.9908	0.990661	0.990716	0.990918	0.991203	0.991506
2.75	0.992983	0.991973	0.991303	0.990928	0.990791	0.990845	0.991041	0.99132	0.991616
2.76	0.993061	0.992075	0.99142	0.991053	0.990919	0.99097	0.991162	0.991434	0.991724
2.77	0.993136	0.992174	0.991534	0.991175	0.991043	0.991093	0.991281	0.991546	0.991829
2.78	0.993211	0.99227	0.991645	0.991294	0.991165	0.991213	0.991396	0.991655	0.991931
2.79	0.993283	0.992365	0.991754	0.99141	0.991284	0.991331	0.991509	0.991762	0.992032
