0.79	0.438835	0.106677261	0.91927825	0.097584451	0.439309
0.8	0.440403	0.10724635	0.921784932	0.096562048	0.440687
0.81	0.442012	0.105277284	0.923858882	0.098396272	0.441967
0.82	0.443739	0.110994471	0.927239354	0.100008862	0.443652
0.83	0.445221	0.109492032	0.928955354	0.099902122	0.444562
0.84	0.446912	0.112443865	0.930983293	0.102848467	0.446231
0.85	0.447668	0.113856876	0.932928591	0.103476407	0.44785
0.86	0.449234	0.115712902	0.935036438	0.104878029	0.449388
0.87	0.450398	0.114705719	0.936783777	0.103643785	0.450353
0.88	0.451447	0.118302351	0.93877359	0.109254485	0.451725
0.89	0.452757	0.120209225	0.940063432	0.106946421	0.452604
0.9	0.454278	0.122040864	0.941863096	0.111826069	0.453911
0.91	0.454744	0.118440962	0.943072168	0.111407395	0.45547
0.92	0.456742	0.125217677	0.944950562	0.11437237	0.456584
0.93	0.457512	0.125871667	0.945994256	0.114575098	0.457666
0.94	0.458156	0.126384678	0.94714644	0.11614771	0.458116
0.95	0.459258	0.128812151	0.948387978	0.114931587	0.459196
0.96	0.460097	0.128868101	0.949879325	0.119271105	0.460177
0.97	0.461617	0.133598252	0.951267376	0.120589392	0.461251
0.98	0.462172	0.132884728	0.952324949	0.119995664	0.462436
0.99	0.463018	0.132216665	0.953222117	0.121759363	0.463166
1	0.464359	0.135332416	0.954165855	0.124484189	0.464092
1.01	0.465174	0.136273722	0.9553087	0.124616968	0.464924
1.02	0.466226	0.137937459	0.956165109	0.12571188	0.465689
1.03	0.466532	0.139170989	0.956920197	0.126999519	0.4676
1.04	0.46798	0.139998909	0.957923979	0.126723787	0.468089
1.05	0.468563	0.142853984	0.958939239	0.129691487	0.468912
1.06	0.470226	0.14270117	0.959781886	0.133408299	0.46952
1.07	0.470458	0.145901438	0.960569362	0.134430604	0.470856
1.08	0.471209	0.148151935	0.961236283	0.132285564	0.471579
1.09	0.472408	0.147045779	0.962275108	0.13392782	0.471626
1.1	0.473038	0.149966263	0.962879759	0.137896338	0.472883
1.11	0.473485	0.153504663	0.963499882	0.137720328	0.473743
1.12	0.474966	0.155002337	0.964254821	0.140563347	0.474551
1.13	0.475332	0.156576774	0.964977402	0.140961654	0.47495
1.14	0.47557	0.153102829	0.965582825	0.141563308	0.476173
1.15	0.476544	0.157542558	0.966181332	0.145044109	0.476423
1.16	0.477941	0.157815727	0.967008228	0.14101429	0.477615
1.17	0.477948	0.160206988	0.967330433	0.145341826	0.478686
1.18	0.479331	0.163210739	0.968044311	0.149569626	0.479987
1.19	0.479368	0.162923934	0.968496676	0.147166003	0.479566
1.2	0.480997	0.165105069	0.969219081	0.15268893	0.480687
1.21	0.481524	0.1716581	0.969927492	0.153799175	0.481635
1.22	0.481873	0.168912645	0.970119344	0.154566277	0.482044
1.23	0.483265	0.170027698	0.970843767	0.157149094	0.482664
1.24	0.483475	0.17199314	0.97142377	0.159151049	0.483548
1.25	0.484673	0.17471612	0.971572819	0.158278344	0.484726
1.26	0.485595	0.177410949	0.972196462	0.161696246	0.485099
1.27	0.485361	0.175690209	0.972717818	0.163678643	0.486379
1.28	0.486759	0.180711004	0.973138714	0.165137294	0.486558
1.29	0.487506	0.180754306	0.973312968	0.16439923	0.487546
1.3	0.488079	0.180761803	0.97380108	0.168916046	0.488005
1.31	0.489103	0.184138539	0.974549309	0.168223846	0.488839
1.32	0.489631	0.186540101	0.974819986	0.171826501	0.490494
1.33	0.490427	0.1887949	0.975023762	0.170939497	0.490212
1.34	0.490676	0.184863855	0.975599026	0.172032523	0.491019
1.35	0.49233	0.192683072	0.975983057	0.174408401	0.49186
1.36	0.492434	0.189068159	0.976306458	0.177300379	0.492997
1.37	0.49375	0.198838104	0.976677798	0.179219381	0.493343
1.38	0.494273	0.196414644	0.976955228	0.180903993	0.494271
1.39	0.494879	0.200494454	0.97732594	0.181592297	0.495187
1.4	0.4962	0.200111714	0.977555876	0.185562646	0.495805
1.41	0.496461	0.203050965	0.977955899	0.186809646	0.497038
1.42	0.497887	0.209061248	0.978282676	0.184108745	0.497614
1.43	0.498568	0.206065719	0.978643414	0.190487973	0.498203
1.44	0.498866	0.210252969	0.978917044	0.194005211	0.498877
1.45	0.498935	0.211172247	0.979092076	0.191023156	0.500255
1.46	0.500787	0.21164552	0.979401983	0.196234425	0.501458
1.47	0.50163	0.216447413	0.97967986	0.194628351	0.501791
1.48	0.502256	0.216670335	0.980031567	0.197641196	0.502654
1.49	0.504053	0.224486896	0.98039814	0.202562612	0.503672
1.5	0.504379	0.221159951	0.980628479	0.202811388	0.504206
1.51	0.505362	0.228166185	0.980884435	0.205300702	0.505757
1.52	0.506228	0.226737865	0.981023427	0.206316472	0.506888
1.53	0.507414	0.230626486	0.981382473	0.208441911	0.507593
1.54	0.507601	0.231128125	0.981604272	0.212012873	0.50896
1.55	0.509223	0.231012395	0.981776375	0.211888556	0.508359
1.56	0.510143	0.236674125	0.981827859	0.21882211	0.510436
1.57	0.51095	0.239299016	0.982450517	0.218772386	0.510918
1.58	0.512269	0.239878552	0.982493991	0.22182485	0.511727
1.59	0.512721	0.23867682	0.982588497	0.222445722	0.512625
1.6	0.513596	0.24501885	0.982947133	0.225126684	0.513743
1.61	0.514807	0.245438106	0.983109554	0.224892126	0.51494
1.62	0.515667	0.247345347	0.983160285	0.229471856	0.515699
1.63	0.516807	0.25428706	0.983657916	0.231913212	0.517314
1.64	0.518145	0.250687468	0.983596943	0.234622051	0.518415
1.65	0.519337	0.25936138	0.98388255	0.235517536	0.518931
1.66	0.519899	0.256952445	0.984055843	0.237096846	0.519827
1.67	0.521275	0.261001886	0.984300661	0.244456772	0.520914
1.68	0.521977	0.262006411	0.984481192	0.24154611	0.521984
1.69	0.522912	0.264772491	0.984764113	0.24575292	0.523464
1.7	0.52408	0.269835926	0.984841502	0.245546786	0.524345
1.71	0.525254	0.271925771	0.985003899	0.24963303	0.525734
1.72	0.526398	0.279629602	0.985154127	0.250523938	0.527511
1.73	0.527643	0.278161676	0.985274593	0.25450217	0.527966
1.74	0.529443	0.28169626	0.985483056	0.258448958	0.529324
1.75	0.530622	0.281416038	0.985839103	0.26277554	0.530701
1.76	0.5319	0.287427643	0.985980719	0.262458107	0.532466
1.77	0.532663	0.288327026	0.986129799	0.266719061	0.533356
1.78	0.533838	0.285310974	0.986230643	0.269550132	0.534102
1.79	0.535602	0.286500938	0.98618432	0.274577886	0.534911
1.8	0.537018	0.293965678	0.986657476	0.273740592	0.536854
1.81	0.536982	0.294571526	0.986723064	0.275770812	0.537269
1.82	0.538414	0.296401736	0.9868208	0.277814773	0.539059
1.83	0.540733	0.305726428	0.986977294	0.283071261	0.541059
1.84	0.542256	0.307209341	0.987126377	0.286109955	0.541688
1.85	0.543515	0.306796895	0.987334006	0.28609058	0.542895
1.86	0.544676	0.311277083	0.987377965	0.291121565	0.544594
1.87	0.545319	0.314037293	0.987733317	0.294607391	0.54598
1.88	0.548231	0.309923208	0.987725593	0.297071418	0.546897
1.89	0.549017	0.31896426	0.988163897	0.298575196	0.548251
1.9	0.551002	0.32845782	0.988144196	0.306238344	0.550251
1.91	0.552714	0.3295377	0.9884375	0.307345103	0.552603
1.92	0.554271	0.330436005	0.988513554	0.312305417	0.554024
1.93	0.557541	0.33372693	0.98857646	0.31778562	0.555702
1.94	0.559601	0.338588637	0.988839204	0.3195457	0.559384
1.95	0.562261	0.340176533	0.989022391	0.324969648	0.561274
1.96	0.569274	0.363746637	0.989909202	0.345579715	0.56515
1.97	0.567766	0.347344658	0.989272932	0.334092048	0.564812
1.98	0.567692	0.363741606	0.989980166	0.341991344	0.571437
1.99	0.57105	0.365504686	0.990159392	0.348450337	0.574822
2	0.576844	0.369364057	0.990206662	0.348465726	0.577026
2.01	0.592837	0.391272977	0.991223545	0.380142376	0.607893
2.02	0.61202	0.389029463	0.991153991	0.377824051	0.592647
2.03	0.630023	0.431880209	0.992604959	0.428157631	0.620202
2.04	0.631105	0.452460006	0.992887859	0.454378905	0.625392
2.05	0.644134	0.47567023	0.99321326	0.465233001	0.646534
2.06	0.670802	0.54045048	0.993782626	0.524206844	0.651907
2.07	0.671504	0.529733192	0.993954295	0.525661775	0.674394
2.08	0.694094	0.53080526	0.993339999	0.524672973	0.684994
2.09	0.70694	0.614675564	0.994811044	0.605513823	0.703536
2.1	0.705736	0.57649978	0.994084869	0.559063701	0.697788
2.11	0.699423	0.556146921	0.993743399	0.540915151	0.704491
2.12	0.711725	0.612791222	0.994825662	0.603758744	0.709456
2.13	0.709982	0.557403994	0.994176603	0.550176736	0.704755
2.14	0.71849	0.59022759	0.994574089	0.591291678	0.7091
2.15	0.718378	0.60371165	0.994429017	0.606679796	0.712681
2.16	0.752344	0.619781391	0.995173541	0.609615555	0.72054
2.17	0.972861	0.994238628	0.998000153	0.981695438	0.714873
2.18	0.973884	0.994714895	0.998026166	0.982781695	0.735823
2.19	0.974758	0.99508573	0.998050832	0.983642099	0.724869
2.2	0.975549	0.995403453	0.998074571	0.9843889	0.724167
2.21	0.976277	0.995683744	0.998097534	0.985055561	0.72791
2.22	0.976956	0.995935102	0.99811981	0.98566017	0.73475
2.23	0.977592	0.996162986	0.998141465	0.986214316	0.727572
2.24	0.978191	0.996371234	0.998162549	0.986726135	0.740728
2.25	0.978757	0.996562704	0.998183102	0.987201676	0.728157
2.26	0.979295	0.996739607	0.998203157	0.987645619	0.743954
2.27	0.979806	0.99690371	0.998222744	0.988061697	0.74013
2.28	0.980293	0.997056454	0.998241889	0.988452957	0.754
2.29	0.980758	0.997199036	0.998260613	0.98882193	0.758451
2.3	0.981202	0.997332467	0.998278937	0.989170749	0.761982
2.31	0.981628	0.997457609	0.99829688	0.989501238	0.771332
2.32	0.982037	0.997575205	0.998314456	0.989814971	0.884477
2.33	0.982429	0.997685904	0.998331682	0.990113319	0.982429
2.34	0.982806	0.997790272	0.998348571	0.990397484	0.982806
2.35	0.983169	0.997888813	0.998365137	0.990668531	0.983169
2.36	0.983519	0.997981971	0.998381391	0.990927405	0.983519
2.37	0.983855	0.998070145	0.998397344	0.991174952	0.983855
2.38	0.98418	0.998153692	0.998413006	0.991411932	0.98418
2.39	0.984494	0.998232933	0.998428388	0.991639032	0.984494
2.4	0.984797	0.998308161	0.998443499	0.991856874	0.984797
2.41	0.98509	0.99837964	0.998458348	0.992066022	0.98509
2.42	0.985373	0.998447611	0.998472941	0.992266994	0.985373
2.43	0.985647	0.998512294	0.998487288	0.992460261	0.985647
2.44	0.985912	0.998573892	0.998501395	0.992646258	0.985912
2.45	0.986169	0.99863259	0.99851527	0.992825385	0.986169
2.46	0.986419	0.998688558	0.998528919	0.992998009	0.986419
2.47	0.98666	0.998741954	0.998542348	0.993164473	0.98666
2.48	0.986895	0.998792925	0.998555563	0.993325091	0.986895
2.49	0.987122	0.998841604	0.998568571	0.993480157	0.987122
2.5	0.987343	0.998888118	0.998581376	0.993629945	0.987343
2.51	0.987558	0.998932584	0.998593985	0.993774709	0.987558
2.52	0.987766	0.998975109	0.998606401	0.993914687	0.987766
2.53	0.987969	0.999015796	0.998618629	0.994050101	0.987969
2.54	0.988166	0.999054738	0.998630675	0.99418116	0.988166
2.55	0.988358	0.999092024	0.998642543	0.994308058	0.988358
2.56	0.988544	0.999127738	0.998654237	0.994430979	0.988544
2.57	0.988726	0.999161956	0.998665761	0.994550096	0.988726
2.58	0.988903	0.999194753	0.998677119	0.994665571	0.988903
2.59	0.989075	0.999226195	0.998688315	0.994777557	0.989075
2.6	0.989242	0.999256349	0.998699353	0.994886198	0.989242
2.61	0.989406	0.999285274	0.998710236	0.994991632	0.989406
2.62	0.989565	0.999313028	0.998720968	0.995093987	0.989565
2.63	0.989721	0.999339664	0.998731551	0.995193384	0.989721
2.64	0.989872	0.999365234	0.99874199	0.995289941	0.989872
2.65	0.99002	0.999389787	0.998752286	0.995383766	0.99002
2.66	0.990164	0.999413366	0.998762444	0.995474964	0.990164
2.67	0.990305	0.999436017	0.998772466	0.995563634	0.990305
2.68	0.990442	0.999457778	0.998782355	0.99564987	0.990442
2.69	0.990577	0.99947869	0.998792114	0.99573376	0.990577
2.7	0.990708	0.999498789	0.998801745	0.995815391	0.990708
2.71	0.990836	0.999518109	0.99881125	0.995894842	0.990836
2.72	0.990961	0.999536683	0.998820633	0.995972193	0.990961
2.73	0.991083	0.999554544	0.998829896	0.996047516	0.991083
2.74	0.991203	0.999571721	0.998839041	0.996120881	0.991203
2.75	0.99132	0.999588242	0.99884807	0.996192356	0.99132
2.76	0.991434	0.999604135	0.998856986	0.996262006	0.991434
2.77	0.991546	0.999619424	0.99886579	0.996329891	0.991546
2.78	0.991655	0.999634135	0.998874485	0.99639607	0.991655
2.79	0.991762	0.999648291	0.998883073	0.9964606	0.991762
2.8	0.991867	0.999661915	0.998891556	0.996523534	0.991867
2.81	0.991969	0.999675027	0.998899935	0.996584924	0.991969
2.82	0.99207	0.999687648	0.998908213	0.99664482	0.99207
2.83	0.992168	0.999699797	0.998916391	0.996703268	0.992168
2.84	0.992264	0.999711492	0.998924472	0.996760315	0.992264
2.85	0.992358	0.999722752	0.998932456	0.996816005	0.992358
2.86	0.992451	0.999733594	0.998940346	0.996870378	0.992451
2.87	0.992541	0.999744032	0.998948143	0.996923476	0.992541
2.88	0.99263	0.999754084	0.998955849	0.996975337	0.99263
2.89	0.992717	0.999763763	0.998963465	0.997025998	0.992717
2.9	0.992802	0.999773085	0.998970993	0.997075496	0.992802
2.91	0.992886	0.999782061	0.998978435	0.997123865	0.992886
2.92	0.992968	0.999790706	0.998985792	0.997171138	0.992968
2.93	0.993048	0.999799032	0.998993064	0.997217347	0.993048
2.94	0.993127	0.99980705	0.999000255	0.997262523	0.993127
2.95	0.993204	0.999814773	0.999007364	0.997306695	0.993204
2.96	0.99328	0.99982221	0.999014394	0.997349893	0.99328
2.97	0.993355	0.999829374	0.999021345	0.997392143	0.993355
2.98	0.993428	0.999836273	0.99902822	0.997433473	0.993428
2.99	0.9935	0.999842917	0.999035018	0.997473907	0.9935
3	0.99357	0.999849317	0.999041742	0.997513472	0.99357
